State,CID,Year,HHI,American Indian/Alaska Native Students ,Asian or Asian/Pacific Islander Students ,Black or African American Students ,Full-Time Equivalent (FTE) Teachers ,Hispanic Students ,White Students 
North Dakota,38049,1986,0.96427682,,,,113.6,,
North Dakota,38049,1987,0.96427682,3,5,3,111.9,1,1439
North Dakota,38049,1988,0.96427682,3,6,3,108.5,1,1390
North Dakota,38049,1989,0.96427682,2,6,0,112.7,1,1378
North Dakota,38049,1990,0.96427682,4,6,0,101.7,0,1359
North Dakota,38049,1991,0.96427682,8,7,0,99.3,0,1330
North Dakota,38049,1992,0.96427682,7,3,1,109.2,0,1305
North Dakota,38049,1993,0.96427682,12,3,0,104.8,1,1334
North Dakota,38049,1994,0.96427682,12,7,1,94.6,3,1323
North Dakota,38049,1995,0.96427682,,10,1,91.3,4,1290
North Dakota,38049,1996,0.964182367,13,10,2,93.9,6,1250
North Dakota,38049,1997,0.964182367,17,12,2,103.5,5,1200
North Dakota,38049,1998,0.964182367,19,9,2,103,3,1176
North Dakota,38049,1999,0.964182367,12,4,2,104.8,8,1156
North Dakota,38049,2000,0.964182367,,6,3,103.9,5,1115
North Dakota,38051,1986,0.987443167,,,,52.3,,
North Dakota,38051,1987,0.987443167,1,2,0,54.7,4,738
North Dakota,38051,1988,0.987443167,0,1,0,54.9,6,731
North Dakota,38051,1989,0.987443167,0,0,0,57.1,5,739
North Dakota,38051,1990,0.987443167,0,0,0,56,6,711
North Dakota,38051,1991,0.987443167,0,0,0,51.7,6,698
North Dakota,38051,1992,0.987443167,0,3,0,56.8,3,688
North Dakota,38051,1993,0.987443167,0,0,0,57.5,5,674
North Dakota,38051,1994,0.987443167,0,0,0,56.1,3,663
North Dakota,38051,1995,0.987443167,,1,0,47.7,5,666
North Dakota,38051,1996,0.987443167,0,1,0,48.3,1,633
North Dakota,38051,1997,0.987443167,1,1,0,41.6,0,592
North Dakota,38051,1998,0.987443167,0,2,0,48.6,6,560
North Dakota,38051,1999,0.987443167,1,3,0,50.3,3,543
North Dakota,38051,2000,0.987443167,,2,0,51.1,1,529
North Dakota,38053,1986,0.968264786,,,,109.3,,
North Dakota,38053,1987,0.968264786,204,5,2,85.7,8,1221
North Dakota,38053,1988,0.968264786,218,3,2,89,13,1203
North Dakota,38053,1989,0.968264786,202,5,1,100.2,6,1122
North Dakota,38053,1990,0.968264786,202,1,2,108.2,5,1100
North Dakota,38053,1991,0.968264786,224,2,2,99.8,3,1063
North Dakota,38053,1992,0.968264786,225,1,2,109.6,3,1016
North Dakota,38053,1993,0.968264786,220,1,2,107.8,1,983
North Dakota,38053,1994,0.968264786,251,0,3,102.3,3,964
North Dakota,38053,1995,0.968264786,,0,4,105.6,5,922
North Dakota,38053,1996,0.963382445,293,0,3,98.3,1,903
North Dakota,38053,1997,0.963382445,279,4,4,102.8,3,890
North Dakota,38053,1998,0.963382445,284,1,5,111.7,2,865
North Dakota,38053,1999,0.963382445,277,1,4,109.1,2,835
North Dakota,38053,2000,0.963382445,,3,5,105,0,812
North Dakota,38055,1986,0.950924845,,,,179.1,,
North Dakota,38055,1987,0.950924845,211,2,5,171.8,8,2553
North Dakota,38055,1988,0.950924845,207,1,4,169.3,10,2473
North Dakota,38055,1989,0.950924845,193,2,4,163.8,14,2359
North Dakota,38055,1990,0.950924845,203,1,6,158.4,14,2334
North Dakota,38055,1991,0.950924845,221,1,6,158.4,10,2233
North Dakota,38055,1992,0.950924845,231,2,5,175.5,11,2259
North Dakota,38055,1993,0.950924845,248,2,5,173.2,8,2173
North Dakota,38055,1994,0.950924845,264,2,2,178.8,8,2162
North Dakota,38055,1995,0.950924845,,12,1,159.7,7,2092
North Dakota,38055,1996,0.951377503,248,7,2,163.6,6,2068
North Dakota,38055,1997,0.951377503,235,2,1,166.2,8,2014
North Dakota,38055,1998,0.951377503,232,5,1,163.2,5,1911
North Dakota,38055,1999,0.951377503,228,8,2,161.1,3,1808
North Dakota,38055,2000,0.951377503,,6,2,157.8,7,1600
North Dakota,38057,1986,0.945028794,,,,156.9,,
North Dakota,38057,1987,0.945028794,46,15,4,132.3,9,2205
North Dakota,38057,1988,0.945028794,48,13,3,134.3,10,2214
North Dakota,38057,1989,0.945028794,49,13,4,136.3,8,2160
North Dakota,38057,1990,0.945028794,56,6,5,138.1,5,2183
North Dakota,38057,1991,0.945028794,57,7,6,124.9,5,2210
North Dakota,38057,1992,0.945028794,81,9,3,144.8,6,2250
North Dakota,38057,1993,0.945028794,80,16,3,144.1,4,2267
North Dakota,38057,1994,0.945028794,80,17,5,143.1,5,2248
North Dakota,38057,1995,0.945028794,,23,4,150.8,11,2177
North Dakota,38057,1996,0.940434126,91,31,3,146.8,8,2172
North Dakota,38057,1997,0.940434126,96,31,4,151.1,8,2132
North Dakota,38057,1998,0.940434126,79,33,3,144.3,8,2018
North Dakota,38057,1999,0.940434126,63,31,2,143.5,12,1989
North Dakota,38057,2000,0.940434126,,33,3,143.2,9,1893
North Dakota,38059,1986,0.940743153,,,,258.9,,
North Dakota,38059,1987,0.940743153,100,15,7,231.9,11,4535
North Dakota,38059,1988,0.940743153,102,13,4,232.8,17,4757
North Dakota,38059,1989,0.940743153,123,21,5,245.9,13,4780
North Dakota,38059,1990,0.940743153,93,15,5,246,22,4817
North Dakota,38059,1991,0.940743153,115,16,6,255.9,24,4842
North Dakota,38059,1992,0.940743153,124,20,4,284.4,27,4888
North Dakota,38059,1993,0.940743153,146,19,4,289.7,27,4887
North Dakota,38059,1994,0.940743153,166,20,4,295.8,10,4936
North Dakota,38059,1995,0.940743153,,17,5,272.5,20,4974
North Dakota,38059,1996,0.936719264,192,12,19,293.4,20,4850
North Dakota,38059,1997,0.936719264,236,15,19,302.1,22,4826
North Dakota,38059,1998,0.936719264,282,22,18,314.4,39,4866
North Dakota,38059,1999,0.936719264,305,12,20,321.9,22,4833
North Dakota,38059,2000,0.936719264,,13,24,324.8,17,4667
North Dakota,38061,1986,0.781678637,,,,107.5,,
North Dakota,38061,1987,0.781678637,531,3,1,106.1,2,1253
North Dakota,38061,1988,0.781678637,524,5,1,108.9,1,1212
North Dakota,38061,1989,0.781678637,531,6,3,108.3,7,1162
North Dakota,38061,1990,0.781678637,531,2,2,100.1,3,1164
North Dakota,38061,1991,0.781678637,563,2,2,103.3,3,1135
North Dakota,38061,1992,0.781678637,567,2,2,125.3,6,1106
North Dakota,38061,1993,0.781678637,632,3,2,122.3,1,1032
North Dakota,38061,1994,0.781678637,694,3,1,122.6,4,1010
North Dakota,38061,1995,0.781678637,,5,0,122.5,6,955
North Dakota,38061,1996,0.757420708,762,2,0,121.1,4,905
North Dakota,38061,1997,0.757420708,804,1,1,125.2,5,853
North Dakota,38061,1998,0.757420708,785,2,1,123.1,2,817
North Dakota,38061,1999,0.757420708,828,3,1,127.2,5,746
North Dakota,38061,2000,0.757420708,,0,1,121.4,9,751
North Dakota,38063,1986,0.97470311,,,,84.7,,
North Dakota,38063,1987,0.97470311,2,0,1,81.4,1,914
North Dakota,38063,1988,0.97470311,4,0,1,79.1,1,937
North Dakota,38063,1989,0.97470311,4,0,2,79.3,1,956
North Dakota,38063,1990,0.97470311,4,2,1,71.2,2,929
North Dakota,38063,1991,0.97470311,3,2,1,72.2,2,936
North Dakota,38063,1992,0.97470311,4,0,0,78.4,2,917
North Dakota,38063,1993,0.97470311,7,2,0,75.2,1,919
North Dakota,38063,1994,0.97470311,9,2,1,68.6,1,869
North Dakota,38063,1995,0.97470311,,1,0,57.7,3,873
North Dakota,38063,1996,0.965041987,3,2,1,56.7,4,811
North Dakota,38063,1997,0.965041987,0,2,0,55.4,2,779
North Dakota,38063,1998,0.965041987,1,3,2,55.8,2,741
North Dakota,38063,1999,0.965041987,4,4,1,54.7,10,706
North Dakota,38063,2000,0.965041987,,3,0,51.9,0,688
North Dakota,38065,1986,0.966348758,,,,30.1,,
North Dakota,38065,1987,0.966348758,21,0,0,29.5,0,475
North Dakota,38065,1988,0.966348758,14,0,0,30,0,471
North Dakota,38065,1989,0.966348758,14,0,0,30.1,0,471
North Dakota,38065,1990,0.966348758,13,0,0,29.6,0,450
North Dakota,38065,1991,0.966348758,13,0,0,30.1,0,450
North Dakota,38065,1992,0.966348758,12,0,0,27.5,0,423
North Dakota,38065,1993,0.966348758,11,0,0,26.5,0,424
North Dakota,38065,1994,0.966348758,9,0,0,26.5,0,399
North Dakota,38065,1995,0.966348758,,0,0,23.5,0,400
North Dakota,38065,1996,0.949523137,5,0,0,21.5,0,387
North Dakota,38065,1997,0.949523137,8,0,0,21.5,0,356
North Dakota,38065,1998,0.949523137,3,0,1,21.4,0,330
North Dakota,38065,1999,0.949523137,10,0,1,22.6,0,310
North Dakota,38065,2000,0.949523137,,0,4,22.6,0,268
North Dakota,38067,1986,0.896111852,,,,139.8,,
North Dakota,38067,1987,0.896111852,94,4,5,144.8,27,1982
North Dakota,38067,1988,0.896111852,91,4,0,146.9,36,1982
North Dakota,38067,1989,0.896111852,92,3,3,148.5,22,2009
North Dakota,38067,1990,0.896111852,93,4,2,142.8,23,1998
North Dakota,38067,1991,0.896111852,102,3,7,143,18,1984
North Dakota,38067,1992,0.896111852,90,3,5,156.7,27,1959
North Dakota,38067,1993,0.896111852,92,4,6,154.2,36,1903
North Dakota,38067,1994,0.896111852,85,2,3,152.9,37,1879
North Dakota,38067,1995,0.896111852,,8,1,140.6,79,1914
North Dakota,38067,1996,0.896111852,46,4,2,137.1,97,1864
North Dakota,38067,1997,0.896111852,53,3,2,146.1,91,1778
North Dakota,38067,1998,0.896111852,38,4,9,149.2,83,1742
North Dakota,38067,1999,0.896111852,28,0,5,146.9,100,1678
North Dakota,38067,2000,0.896111852,,1,0,145.7,92,1611
North Dakota,38069,1986,0.987281792,,,,77,,
North Dakota,38069,1987,0.987281792,3,7,0,78,1,973
North Dakota,38069,1988,0.987281792,4,6,0,72.5,0,929
North Dakota,38069,1989,0.987281792,4,6,0,72.1,0,913
North Dakota,38069,1990,0.987281792,4,5,0,64.7,1,875
North Dakota,38069,1991,0.987281792,7,4,0,60.5,1,853
North Dakota,38069,1992,0.987281792,6,2,1,64.1,0,853
North Dakota,38069,1993,0.987281792,8,4,1,60.9,0,880
North Dakota,38069,1994,0.987281792,9,6,1,59.8,0,861
North Dakota,38069,1995,0.987281792,,4,1,62.2,1,851
North Dakota,38069,1996,0.977743135,10,5,2,64,0,827
North Dakota,38069,1997,0.977743135,8,10,3,64,1,818
North Dakota,38069,1998,0.977743135,11,5,4,61.9,0,795
North Dakota,38069,1999,0.977743135,10,4,2,61.8,0,802
North Dakota,38069,2000,0.977743135,,5,4,61.9,4,719
North Dakota,38071,1986,0.82410352,,,,191.5,,
North Dakota,38071,1987,0.82410352,299,17,8,165.5,5,2219
North Dakota,38071,1988,0.82410352,312,13,9,162.1,6,2148
North Dakota,38071,1989,0.82410352,336,8,11,170.1,8,2175
North Dakota,38071,1990,0.82410352,356,10,10,160,8,2124
North Dakota,38071,1991,0.82410352,366,4,8,158.8,7,2111
North Dakota,38071,1992,0.82410352,358,8,10,188.8,7,2179
North Dakota,38071,1993,0.82410352,383,10,13,191.5,4,2174
North Dakota,38071,1994,0.82410352,388,13,11,188.7,5,2148
North Dakota,38071,1995,0.82410352,,12,10,173.8,9,2061
North Dakota,38071,1996,0.814303952,442,13,12,177.9,8,1982
North Dakota,38071,1997,0.814303952,396,8,11,183.7,7,1992
North Dakota,38071,1998,0.814303952,415,8,10,180.2,7,1928
North Dakota,38071,1999,0.814303952,455,10,7,180.6,10,1879
North Dakota,38071,2000,0.814303952,,14,8,178.8,7,1843
North Dakota,38073,1986,0.962975698,,,,75.9,,
North Dakota,38073,1987,0.962975698,3,5,4,75.5,9,1276
North Dakota,38073,1988,0.962975698,2,3,3,75.6,8,1248
North Dakota,38073,1989,0.962975698,2,6,3,74.4,8,1281
North Dakota,38073,1990,0.962975698,3,5,3,73.7,11,1265
North Dakota,38073,1991,0.962975698,3,7,3,73.6,8,1238
North Dakota,38073,1992,0.962975698,2,7,0,81.4,7,1220
North Dakota,38073,1993,0.962975698,3,8,0,81.9,11,1223
North Dakota,38073,1994,0.962975698,5,8,2,82.9,10,1229
North Dakota,38073,1995,0.962975698,,7,4,80.1,15,1263
North Dakota,38073,1996,0.960824142,5,5,11,76.2,20,1253
North Dakota,38073,1997,0.960824142,8,10,12,84,23,1184
North Dakota,38073,1998,0.960824142,8,13,10,81.1,15,1145
North Dakota,38073,1999,0.960824142,13,12,15,86.4,18,1109
North Dakota,38073,2000,0.960824142,,13,15,82.2,9,1074
North Dakota,38075,1986,0.914453452,,,,56.1,,
North Dakota,38075,1987,0.914453452,3,12,5,52,3,793
North Dakota,38075,1988,0.914453452,4,13,10,55.1,1,782
North Dakota,38075,1989,0.914453452,5,12,9,55.6,3,780
North Dakota,38075,1990,0.914453452,6,13,7,52.7,1,790
North Dakota,38075,1991,0.914453452,6,11,7,49.7,3,815
North Dakota,38075,1992,0.914453452,9,9,7,59.1,3,802
North Dakota,38075,1993,0.914453452,6,10,10,60.9,2,764
North Dakota,38075,1994,0.914453452,8,9,7,59.2,3,783
North Dakota,38075,1995,0.914453452,,7,5,58.4,6,763
North Dakota,38075,1996,0.914453452,5,11,6,59.7,3,752
North Dakota,38075,1997,0.914453452,10,16,10,58.4,3,711
North Dakota,38075,1998,0.914453452,7,12,15,61.1,6,735
North Dakota,38075,1999,0.914453452,16,9,7,62.4,9,705
North Dakota,38075,2000,0.914453452,,9,1,61.7,6,702
North Dakota,38077,1986,0.940412763,,,,209.3,,
